Survey ID,NPS,Reason for Rating,CSAT
28703033,5,"The first call is useless. No action has been done the first agent handled the call promised to escalate my concerns. But no escalation has been made. The second call was quite annoying because of the agent seems to pushing back the concerns to other issues. I gave the ticket number the first agent gave me but it seems empty that is the reason why she can't answer my questions, or perhaps she don't really understand how to resolve my issue and trying to end the call by creating another ticket number again and reassurance. So I asked for a supervisor to help me. At first. The agent hesitant to call a supervisor,  so I tell her that it is impossible for a call center company that there are no available supervisor in each bay or maybe they don't like taking supervisor call, and that added to my frustration. So I asked her again to call a supervisor. I know the agent trying to help me but she can't. So the supervisor take the call and she said she's not a supervisor in that department. But she's still more helpful than the 2 agents. Kudos to ms. Supervisor Jane, Created me a ticket for escalation #0023280690. Before that I said I have ticket number for escalation, I'm just here to follow up, supervisor says there are no ticket number for escalation has been made. Meaning the first agent lie and tricked me to end the call... That is un acceptable. She needs to have more training for product, process and personal development. Anyway, the escalation still on process, the tech texted me for update. That is good it means they are doing something. Thanks.",4
28876740,10,Satisfied customer,10
28878511,10,the person i already talked was very accomodating and respectful.,10
28878528,9,"Quick response time, polite agents.",9
28877822,4,Response is fast but internet isn’t,6
28878544,10,Lalang,10
28712607,3,"Hindi ako mkapg send at maka pg load sa gcash mula ng mgpa install aq s pldt yn n ang xperience at until now ganon pa rn pro pg kumonek ako ibang wifi tulad ng globe mabilis ako maka konekta,itinawag ko na rn yn Sabi s system dw may problema,pro until now ganon pa rn",8
28718491,8,Ok satisfied Naman Ako sa nga sagot nila regarding sa concerned to kasi ginagwan nman nila nang solution .,8
28707912,8,"Smart coverage for Data using LTE and 5G are not fast enough. Calamba Laguna for example on my personal experience was not the greatest. Buffering and loading on social media apps. Fetching emails also super slow. And I had 399 pesos prepaid loaded for 30 days at that time. Other than
Internet, over all experience are good so far.",9
28747849,0,"Talked to George with Id number 88820 today Jan 31, at 8am. asked for a sup for more than 30 mins no go. Asked for a manager still no go. He always says “for a moment for almost an hour now. Nice job for stalling.",0
28713875,9,ok naman ang mga agent na sumagot. kalmado. Except na mabilis nilang putulin ang chat kahit nagbubuo ka pa ng reply. Matagal kang nag antay sa kanila pero pag hindi ka nakareply agad ng ilang seconds or nagtype ka pa ng reply mo putol agad.,8
28713487,1,Wala pa akong internet mula jan.25. paano ko mairekomenda ang pldt kung ganyan din maransan nila. Ako pa masisi.,10
28717534,9,"The telephone help desk helps alot, he seeks really every detail of thee problem and aang bilis po nang pag gawaa nya nang report po upon sa situation namin saa problem nang wifi",10
28871424,3,"Grabe ung mga nasa technical team nyo nd q man nilhahat pero halos.. ibbgay q n l g lahat ng survey q.. s mga ntawagan q s technical team nyo 1st ung bkla bastos kait.i playback nyo.. pa 2nd is ung honold aq ng npakatagal twice tpos ending ssvhn nya lang din sakin ung qng anu ung mdlas n savhn ng technical team nyo dahil halos kabisado q na..ssvhn nila kya nd q alam qng ng ttrip b yan myla ata nme nha! Babae un!! 3rd meron jan Ed name nya! Sav nya icacall back daw aq ng ng supervisor nyo!! Pero endinh wla nmn!!! Anung klase yan snungaling! May msav lang! 4th! Yang free 10gb daw na within 1 hour daw ma rerecive q! May record aq nyan n sinav ng t.team nyo! Tpos tumwag aq ulot sav nmn within 24 hours ao nag antay aq!! Tpos endinh wla nmn pla!! Tumwag aq knbuksan! Sav nmn daw sa billing e ngayon tumwag aq sa billing ! Wla nmn halatang wla silang alam n may gree 10gb! Anung meron! Sa mga technichal team nyo!? 

At sna paki remind s mga technician nyo n pag rewiring wag nilang ssvhn! N lagi silang wlang dlang wire nd q alam qng nag aantay pa ng lagay! Or what! Marunung nmn aq mag bgay after gawin ! Ksi qng gnawa nila ung wire q before mag karun ng network issues nyo edi sna nd aq mkkrnas ng wlang internet! Ksi pinag dugtong lang pla ung naputol n wire q ng mga na unag technician nyo!! Lala diba!! Un lang! 19days n ko wlang net!! Sna nmn ayusin nyo na! Un lang slamat!!",1
28718889,10,"Accommodating po si cust rep Ryan Kasi He takes Ilan beses na 2minutes just to ensure Yung status ng line Namin, and sa kanya ko lang nalaman na 200mbps Ang binabayaran Pala Namin.",10
28700035,10,Very approachable and accommodating,10
28712177,5,5 kasi madalas kami nagkakaroon ng problem sa internet,10
28704761,5,Puro kayo voice dpat may sasagot agad na customer service ang poor ng sebisyo nyo palagi pang wlang internet ano po yan weekly wla Kamins internet tapos sa rebate Ilan Busan na naglkloko ang internet nyo 56 pesos lang ang rebate pagdating sa SOA maaga nakakapagpadala na kyo ng bill tama po yan,5
28708325,2,"The representative respond well & respectful. However, there’s no action made on my request nor advise whatsoever that she says I would receive w/in 24 hrs thru email. This is not the 1st time, maybe 2 or 3 times already.",0
28719668,9,Very fast and nice accommodation..,10
28704402,10,Just keep calling them because there's no other choice to fix the connection,7
28712060,4,Hirap mg inquire,5
28717747,10,Fast service and affordable,10
28871141,8,Fast to answer my concern,9
28717525,0,Wla kuwenta,0
28877800,7,Ok namna,4
28708373,8,vety accommodating staff,9
28710049,10,"Napalitan na yong lumang modem nmin, malakas n yong signal ule. Salamat.",10
28718633,4,.,3
28712732,7,"Minsan may delay sa pagsagot,then minsan kapag sinabi na wait lang babalikan ka,minsan inaabot ng ilang minuto",8
28715726,3,"Not given my giga points after i pay my monthly bill last december. Three times i called custumer service but nothing happen, no resolve",5
28875475,6,Ang tanong kopo kung bakit hindi agad na reresolve ang aming problema sa pldt kung ito ay naiirelay ngmaayos ng inyong customer service ito papunta sa inyong field technician at contractor. Isang buwan na po akong tumatawag sa 171 halos araw araw at madalas na ko close ang aking ticket ng hindi ma nareresolba  ang problema. Isang buwan na po akong may complain parati sa walang connection na sana ay maayos napo.,5
28871326,7,Service is not bad as per my experience.,8
28871169,1,Laging nawawalan ng internet connection.. Now wla na nmn at ang herap tawagan ang customer service laging busy,0
28712723,1,Wala pa rin po kming internet hanggang ngayon po naka redlost po xia,3
28719390,8,Action naman agad Ang PLDT Pag tawag namin sa 171,9
28719505,9,Mabilis naman po ang respond nila sa tawag ko,10
28717970,10,nasagot naman ung tanong ko,10
28710778,10,I like the attitude and energy of miss Ann.naiintindihan nya yung pakiramdam ng isang work from home na trabahante..after She   Done something in her end my connection restored.  I commend her for such wonderful customer service representative. Thank you miss Ann.,10
28710339,9,Not perfect but commendable,10
28713267,5,last tawag ko sa inyo yung agent nyo sinabi saakin wala available na port kaya di ako maka pag relocate tapos nung tumagawag ulit ako sabi avaible naman ang port magulo sistema nyo tyaka check nyo yung call ko sa inyo napakarami halos sa relocate na di nyo agad agad ma aksyonan paano ko rerecommend kayo ? babayaran naman ang relocation fee pero pahirapan hassle kayo masyado buti sana kung yung tinawag ko sainyo aksyon agad puro wait 5 days tapos pag 5days na may poblema nanaman anong klase sistema nyo ? pakiayos naman sistema nyo di maganda sa customer yan ganyan buti sana kung di nag babayad ng tama,4
28718288,6,1 week na kaming walang internet. Wala pa rin resolution,7
28702952,10,"Ok naman ang smart when it comes sa signal, pero sana nagiinform din kau pag may service interuption, like text message or email, because it is very important to those people na working from home, di ung sasabihin nyo di kau makapag text pag may service maintenance or interruption, pero pag may mga promo kau nkakapagtext kau.",5
28869957,8,Answers my concerns deligently.,8
28712395,7,N/a,9
28717448,6,I still experience lag even at 400Mbps plan and sometimes even when I am the only one using the internet which is frustrating. I am even thinking of downgrading now and just get another plan from other provider.,7
28714929,10,Ang bilis mag assist sa akin tapos na palitan agad yung sim ko na smartbro..,10
28718807,10,Very much satisfied Sa service Ng PLDT,10
28708336,10,Good quality of service. All customer agents are accommodating. Really had a good help with them.,10
28704658,0,Hindi ko po mairerecomenda ang inyong product dahil puno na ang Box dito sa amin tapos ang inuong installer tumatangap paren kahit wala ng slot sa box nyo kaya ang ginagawa nila tinatangal ung mga fati na nakakabit an inilalagay ang new..,1
28711955,10,Fast action,10
28712260,1,Walang dumating na technician para ayusin ang aking concern,1
28703212,0,Bumili ako ng tnt esim sa online smart store noong january 26 8:06am pero walang dumating na qrcode.,2
28705268,8,8 out of 10 po.. mabalis ang naging transaction po,10
28703138,5,"I was called by the salesrep saying i can renew for a 12 mo term and it will be activated in 24 hours. I called after 24 hours, and it’s still not activated. I called again the next day, and I was told it will be effective come next billing cycle.",5
28719847,0,Tumawag ako wala naman pumunta puro lng salita wala sa gawa,0
28718760,7,Internet service is good. There are uos and downs but totally reasonable.,4
28705110,10,magagalang at mababait mga customer service,10
28718405,8,Sakto lang,8
28716241,8,Kinausap naman ako maayos at natulungan nila ako sa tanong ko,8
28707101,0,Service sooo much delayed!!,0
28705215,5,Minsan ang tagal ng response kailangan pa mag makaawa,4
28710455,10,Great CS,8
28705434,0,Slow internet connection,9
28708012,5,O,7
28703172,10,All my concerns were addressed,10
28707796,8,No comwnt,8
28870862,7,Customer service better but sometimes the connection itself is slow,7
28871406,10,The telemarketer assisted well. Unfortunately until now I still do not have internet access. It's the 3rd day already and it's disrupting my work at home and is causing me business loss.,10
28876552,4,"Based on my personal experience and the accounts of others who also use PLDT as their wifi, the internet speed is very slow and it seems to be widely disliked.",5
28874082,4,SOBRANG BAGAL NG CONNECTION. ILANG DAYS NA DI MAN LANG MAENJOY ANG PAGGAMIT NG INTERNET. MAS MABILIS PA DATA,7
28874517,5,Napakhirap tumawag at mabagal ang serbisyo sa pagbabalik ng Linda ng internet inspite of the many ff up calla and requests,5
28870849,0,"2 weeks n kaming walang internet, walang kwenta ang chat service nyo dahil wala namang ginagawang aksyon",0
28877291,10,Sumasagot kaagad...makakatulong...,9
28875021,10,Responsiveness,10
28872049,10,Mabait ang agent. Ginawa nya lahat nang makakaya niya. Madami nga lang dead air sa conversation namin. Pero acceptable for me dahil madami sya tools. Salute!,10
28870014,8,The customer service agent answer my question clearly,10
28873741,10,Person who assisted me is very cordial and was able to address my concern.,10
28873057,6,Tagal ang responce  minsan,7
28871077,0,Been calling multiple times and your company does not seem to know how to resolve my issue.,0
28875274,10,G,10
28847490,0,Called hotline many times but still my issue wasnt resolved,5
28841165,0,poor service and was not easy to get a representative,3
28856975,10,May action agad,10
28866061,8,Good and fast service,6
28839621,10,Dahil magalang ang operator na makakausap at helpful ang mga advise,10
28669509,7,Matagal,8
28849527,0,"Hindi pa din ma process ang bill adjustment na request ko. Also, yung matagal din ma aksyonan ang reported issues.",0
